temp,hum,soil,lux,fan,light,pump
37.97,55.43,27.47,4002.19,1,0,1
27.34,64.66,51.45,0.0,0,1,0
35.4,61.99,22.13,2572.03,1,0,1
19.65,94.17,92.8,0.0,0,1,0
28.38,60.51,52.07,190.01,0,1,0
18.81,96.18,87.02,0.0,0,1,0
20.86,80.82,64.06,168.75,0,1,0
23.26,86.2,86.73,269.8,0,0,0
37.86,54.55,20.32,4663.11,1,0,1
25.53,79.08,61.12,0.0,0,1,0
21.53,91.31,77.45,0.0,0,1,0
24.64,76.12,58.7,3.66,0,1,0
24.11,85.11,55.63,194.09,0,1,0
33.93,54.64,23.55,2930.02,1,0,1
20.81,78.96,64.06,0.0,0,1,0
29.55,65.86,56.99,0.0,0,1,0
22.95,73.66,57.48,169.32,0,1,0
33.66,71.37,43.56,2003.88,1,0,1
25.83,78.03,54.13,79.64,0,1,0
21.21,89.47,87.59,3.63,0,1,0
28.68,77.54,34.82,1177.68,0,0,1
26.81,84.13,67.16,0.0,0,1,0
32.91,56.28,52.74,3664.03,1,0,0
31.12,74.5,63.61,764.27,1,0,0
25.68,84.85,64.92,337.39,0,0,0
27.89,69.59,43.43,202.19,0,0,1
22.71,71.82,58.4,226.23,0,0,0
27.68,66.9,48.19,0.0,0,1,1
29.81,69.4,54.54,1304.25,0,0,0
42.04,47.8,25.01,4933.63,1,0,1
22.24,73.99,55.66,0.0,0,1,0
26.78,63.92,50.56,0.0,0,1,0
32.18,77.87,43.43,1573.14,1,0,1
24.45,83.29,47.65,0.0,0,1,1
23.14,82.35,66.08,0.0,0,1,0
34.68,54.98,28.76,3631.14,1,0,1
38.69,54.01,17.06,4505.75,1,0,1
25.33,77.88,52.3,0.0,0,1,0
35.55,68.7,36.6,1893.1,1,0,1
30.74,62.93,46.25,0.0,1,1,1
33.45,60.34,37.32,1948.02,1,0,1
17.72,90.92,89.09,105.12,0,1,0
28.58,63.51,48.41,49.62,0,1,1
28.63,73.67,46.88,627.41,0,0,1
22.5,71.89,52.98,0.0,0,1,0
22.79,83.3,64.27,0.0,0,1,0
20.86,70.06,59.01,0.0,0,1,0
41.06,39.32,26.17,4743.9,1,0,1
28.52,80.55,70.3,829.92,0,0,0
28.41,66.18,36.84,0.0,0,1,1
28.48,60.37,45.92,56.25,0,1,1
20.89,88.69,83.14,62.39,0,1,0
22.49,76.93,59.97,0.0,0,1,0
38.78,51.68,37.92,4358.09,1,0,1
23.62,76.31,52.13,0.0,0,1,0
36.83,53.85,30.21,3697.91,1,0,1
28.66,75.85,52.1,774.76,0,0,0
34.52,70.72,37.99,2363.7,1,0,1
22.29,75.1,62.78,0.0,0,1,0
41.8,44.84,33.53,4511.94,1,0,1
22.81,71.81,53.57,0.0,0,1,0
32.5,62.96,39.19,1928.13,1,0,1
32.45,73.37,65.62,792.54,1,0,0
32.68,56.01,40.25,2329.06,1,0,1
30.2,74.22,39.65,1407.66,1,0,1
23.42,83.57,55.32,0.0,0,1,0
28.85,79.84,49.74,623.9,0,0,1
35.87,60.05,40.71,2138.26,1,0,1
28.45,65.21,41.04,57.74,0,1,1
33.72,58.34,40.07,2607.46,1,0,1
27.54,68.42,45.55,105.8,0,1,1
27.33,59.98,44.56,116.42,0,1,1
19.09,94.06,80.47,10.22,0,1,0
35.66,49.55,39.08,3653.03,1,0,1
22.42,94.21,87.54,90.06,0,1,0
19.26,87.24,79.98,42.63,0,1,0
32.57,64.75,41.76,1953.96,1,0,1
16.55,91.92,83.59,0.0,0,1,0
31.83,69.12,47.18,1854.95,1,0,1
28.45,68.95,38.55,77.27,0,1,1
28.08,72.49,46.43,0.0,0,1,1
27.86,72.21,42.39,0.0,0,1,1
24.76,77.73,52.04,173.13,0,1,0
22.87,72.83,65.27,149.05,0,1,0
22.96,83.31,62.55,4.59,0,1,0
29.38,80.31,72.04,623.65,0,0,0
31.57,71.68,42.88,2064.06,1,0,1
23.4,72.75,56.72,310.43,0,0,0
20.27,87.13,83.6,0.0,0,1,0
23.93,71.91,57.32,101.15,0,1,0
28.78,73.15,41.44,146.4,0,1,1
24.58,66.49,60.93,0.0,0,1,0
22.43,70.49,65.44,0.0,0,1,0
26.67,60.62,42.38,16.54,0,1,1
24.05,63.91,37.58,98.82,0,1,1
28.96,69.3,37.9,969.87,0,0,1
25.93,72.17,72.01,46.59,0,1,0
23.74,80.89,64.42,59.36,0,1,0
32.87,67.13,50.95,2283.49,1,0,0
32.42,55.59,46.13,1101.61,1,0,1
27.31,61.26,46.53,0.0,0,1,1
23.33,75.94,55.17,64.03,0,1,0
22.64,82.82,81.41,205.75,0,0,0
24.98,73.89,58.47,0.0,0,1,0
35.35,64.78,37.34,1890.95,1,0,1
27.19,64.58,46.01,26.78,0,1,1
22.53,82.77,54.21,0.0,0,1,0
27.88,65.51,46.16,1606.97,0,0,1
27.85,71.25,51.35,0.0,0,1,0
24.16,75.76,48.0,677.8,0,0,1
23.55,88.33,51.61,0.0,0,1,0
38.64,43.45,26.95,4347.15,1,0,1
33.57,57.85,47.73,3359.41,1,0,1
40.11,48.96,27.06,4250.76,1,0,1
40.94,50.4,28.37,4517.33,1,0,1
40.59,48.77,34.1,4222.72,1,0,1
21.27,93.19,88.74,0.0,0,1,0
27.34,65.52,46.12,2000.98,0,0,1
18.55,91.7,86.15,106.22,0,1,0
22.74,76.45,60.19,0.0,0,1,0
23.99,70.92,61.5,0.0,0,1,0
37.66,44.57,31.02,4451.84,1,0,1
34.95,59.15,39.56,2849.82,1,0,1
25.39,91.74,73.07,413.6,0,0,0
27.84,64.91,47.05,54.74,0,1,1
17.92,90.46,84.23,112.0,0,1,0
32.63,59.32,39.83,1941.24,1,0,1
29.21,64.37,47.16,1509.6,0,0,1
26.87,55.15,46.77,0.0,0,1,1
30.11,65.28,31.43,0.0,1,1,1
37.58,48.4,22.43,4573.02,1,0,1
25.52,77.64,54.66,789.94,0,0,0
27.9,64.22,48.17,0.0,0,1,1
25.69,60.4,42.79,0.0,0,1,1
19.74,82.9,75.82,71.21,0,1,0
34.61,61.22,38.11,2589.66,1,0,1
29.03,62.44,52.88,122.3,0,1,0
31.65,75.64,71.43,674.48,1,0,0
28.65,58.55,35.96,457.36,0,0,1
29.62,68.39,33.11,58.44,0,1,1
31.96,61.43,51.51,2534.44,1,0,0
37.12,60.07,34.89,2896.9,1,0,1
31.76,72.2,39.42,1360.48,1,0,1
39.07,45.22,30.36,4295.39,1,0,1
30.71,65.45,44.27,47.38,1,1,1
18.85,85.16,84.01,33.88,0,1,0
38.06,50.63,23.75,4864.96,1,0,1
28.28,73.68,52.4,388.36,0,0,0
27.19,65.17,57.52,1248.39,0,0,0
29.97,63.71,47.24,439.21,0,0,1
19.07,88.37,77.04,29.22,0,1,0
28.09,78.43,68.94,487.44,0,0,0
24.93,74.64,55.67,132.87,0,1,0
22.09,80.29,74.79,129.19,0,1,0
25.93,83.64,53.18,23.48,0,1,0
33.35,62.14,35.54,2238.92,1,0,1
30.13,58.97,38.9,3517.33,1,0,1
27.15,71.8,55.74,860.94,0,0,0
35.05,69.13,39.66,2074.69,1,0,1
33.21,76.23,68.27,989.65,1,0,0
38.21,53.63,28.28,4851.58,1,0,1
29.85,68.04,65.08,607.59,0,0,0
24.67,78.28,80.88,354.37,0,0,0
22.63,83.73,79.33,0.0,0,1,0
37.73,44.68,28.49,4803.76,1,0,1
23.13,75.71,56.35,20.61,0,1,0
19.63,90.7,84.17,16.84,0,1,0
33.45,58.81,39.21,2087.12,1,0,1
37.02,47.63,28.59,4216.24,1,0,1
29.75,70.11,53.99,1182.88,0,0,0
38.56,53.16,33.17,3636.36,1,0,1
23.93,70.16,54.64,252.19,0,0,0
37.31,52.39,31.04,3496.26,1,0,1
36.7,49.48,38.88,4693.54,1,0,1
31.78,62.84,38.77,2955.72,1,0,1
38.46,49.65,31.45,4710.17,1,0,1
27.43,61.66,53.34,0.0,0,1,0
30.32,69.78,37.38,1299.28,1,0,1
31.45,67.78,39.47,1178.63,1,0,1
21.94,69.74,67.3,0.0,0,1,0
21.67,90.24,82.89,119.83,0,1,0
25.75,82.95,62.51,0.0,0,1,0
25.03,68.9,64.91,794.16,0,0,0
34.95,57.65,29.14,2434.4,1,0,1
24.98,83.73,50.59,166.85,0,1,0
38.21,45.76,22.7,5000.0,1,0,1
33.6,64.56,42.76,3307.06,1,0,1
25.95,76.99,53.45,453.43,0,0,0
25.02,81.37,58.71,53.0,0,1,0
23.05,77.43,57.39,0.0,0,1,0
28.45,78.57,69.17,226.99,0,0,0
26.87,72.15,46.04,57.52,0,1,1
35.58,47.77,35.67,3476.35,1,0,1
31.2,75.67,58.91,677.11,1,0,0
23.54,82.31,59.04,128.94,0,1,0
30.69,78.05,61.73,651.37,1,0,0
30.97,71.52,57.09,850.96,1,0,0
32.6,70.35,42.43,1359.86,1,0,1
39.6,57.44,22.89,4436.47,1,0,1
34.32,45.56,25.33,3956.29,1,0,1
29.07,65.07,51.94,20.75,0,1,0
26.15,83.63,74.9,481.26,0,0,0
28.83,56.97,40.29,1289.32,0,0,1
29.45,60.66,42.4,1201.55,0,0,1
31.39,82.99,74.0,513.08,1,0,0
25.27,69.44,61.12,61.45,0,1,0
29.31,60.59,42.11,1804.17,0,0,1
30.52,67.34,38.0,163.47,1,1,1
23.72,78.75,54.55,0.0,0,1,0
38.08,51.84,19.79,4844.48,1,0,1
38.56,52.09,23.92,4398.52,1,0,1
23.23,79.33,57.73,112.4,0,1,0
31.18,67.8,36.41,1845.46,1,0,1
33.84,72.81,42.2,1356.03,1,0,1
28.3,67.52,48.73,0.0,0,1,1
28.81,69.98,43.49,1014.74,0,0,1
22.36,82.94,50.32,0.0,0,1,0
37.59,46.07,28.13,3788.85,1,0,1
28.98,71.34,41.75,0.0,0,1,1
38.8,48.9,18.52,4503.0,1,0,1
28.56,74.39,69.85,824.23,0,0,0
24.16,78.0,64.95,587.63,0,0,0
26.51,63.15,43.64,41.9,0,1,1
28.71,74.67,46.58,1029.95,0,0,1
25.4,86.99,56.55,0.0,0,1,0
23.53,73.42,65.11,35.1,0,1,0
21.72,79.91,55.6,0.0,0,1,0
26.61,75.61,56.62,0.0,0,1,0
31.25,69.41,59.81,556.09,1,0,0
26.07,76.76,50.81,153.68,0,1,0
20.92,95.92,74.44,50.02,0,1,0
34.97,58.85,36.67,3556.4,1,0,1
38.81,41.25,31.18,4713.6,1,0,1
21.84,80.88,60.18,0.0,0,1,0
23.5,72.95,60.26,54.88,0,1,0
19.62,87.93,87.72,0.0,0,1,0
27.75,63.79,43.01,1177.97,0,0,1
20.37,80.86,87.62,0.0,0,1,0
33.73,53.17,28.57,2760.5,1,0,1
37.46,54.02,30.91,4344.86,1,0,1
24.7,83.6,59.54,0.0,0,1,0
32.02,70.57,49.65,1418.56,1,0,1
24.8,83.9,51.71,0.0,0,1,0
30.1,52.53,46.96,1634.37,1,0,1
33.64,62.26,29.99,1846.11,1,0,1
24.43,77.94,79.55,379.15,0,0,0
20.04,69.42,55.55,0.0,0,1,0
34.16,54.51,41.61,3947.72,1,0,1
20.02,96.1,78.28,0.0,0,1,0
23.89,76.11,57.94,0.0,0,1,0
23.05,76.61,55.73,0.0,0,1,0
25.98,66.81,53.64,0.0,0,1,0
21.56,79.78,45.77,14.4,0,1,1
21.78,87.45,91.6,110.83,0,1,0
29.22,78.21,71.4,462.54,0,0,0
29.03,72.95,51.02,499.72,0,0,0
39.39,48.01,26.88,4128.85,1,0,1
23.8,77.31,44.68,376.29,0,0,1
21.47,70.6,53.19,0.0,0,1,0
23.07,87.22,85.13,225.62,0,0,0
32.32,59.27,47.24,3013.92,1,0,1
29.98,74.06,38.47,1497.64,0,0,1
34.68,45.71,36.39,2712.08,1,0,1
17.84,89.09,81.96,0.0,0,1,0
20.38,77.24,61.6,16.46,0,1,0
22.53,76.0,52.78,48.97,0,1,0
28.35,70.98,45.11,1402.32,0,0,1
27.82,64.93,36.12,0.0,0,1,1
28.07,76.74,44.57,1521.05,0,0,1
23.67,81.61,57.07,0.0,0,1,0
32.19,66.66,39.56,3052.88,1,0,1
42.01,48.74,27.06,4281.88,1,0,1
28.3,69.26,44.52,1104.75,0,0,1
25.02,71.35,63.17,0.0,0,1,0
25.86,85.14,62.09,0.0,0,1,0
38.74,45.48,34.25,4765.86,1,0,1
33.48,57.43,37.22,1075.91,1,0,1
25.64,63.62,49.13,155.17,0,1,1
27.97,79.92,63.99,594.54,0,0,0
28.48,66.14,49.36,167.01,0,1,1
32.98,61.37,46.54,2570.82,1,0,1
27.93,65.93,45.69,897.82,0,0,1
42.31,44.87,25.62,4715.22,1,0,1
18.95,88.0,84.84,61.49,0,1,0
23.59,76.27,54.47,107.27,0,1,0
22.84,92.6,90.22,59.85,0,1,0
21.7,73.92,46.31,0.0,0,1,1
23.47,93.7,82.52,104.66,0,1,0
19.13,90.63,90.87,120.21,0,1,0
22.53,90.19,81.35,0.0,0,1,0
34.37,58.05,41.55,3438.08,1,0,1
31.93,57.1,44.13,3209.75,1,0,1
29.93,63.02,36.25,1320.55,0,0,1
31.31,70.85,44.07,1250.58,1,0,1
38.69,41.73,32.27,4546.26,1,0,1
30.25,61.14,53.4,87.39,1,1,0
22.03,79.37,46.39,0.0,0,1,1
27.23,63.53,41.97,0.0,0,1,1
24.24,79.14,54.25,141.41,0,1,0
26.87,74.19,43.94,0.0,0,1,1
29.45,73.59,47.42,765.35,0,0,1
29.87,56.27,42.91,0.0,0,1,1
25.61,70.85,46.22,0.0,0,1,1
39.16,35.0,22.42,4847.55,1,0,1
36.16,76.05,39.66,1950.78,1,0,1
25.96,82.3,58.42,0.0,0,1,0
25.44,79.24,61.99,216.17,0,0,0
21.71,78.88,50.26,100.79,0,1,0
22.61,85.44,53.77,144.83,0,1,0
27.13,64.8,48.48,82.09,0,1,1
20.01,95.48,81.94,0.0,0,1,0
28.83,74.13,47.84,443.94,0,0,1
34.74,61.19,36.3,1988.1,1,0,1
36.52,56.03,39.58,3552.1,1,0,1
18.28,93.1,80.6,168.31,0,1,0
22.66,87.74,80.81,107.42,0,1,0
27.42,66.36,55.21,1916.9,0,0,0
35.22,72.73,46.72,1812.88,1,0,1
31.1,54.96,43.77,1371.78,1,0,1
22.72,76.88,60.44,0.0,0,1,0
27.58,66.46,45.11,0.0,0,1,1
39.37,44.67,27.64,4904.26,1,0,1
24.47,77.99,59.24,0.0,0,1,0
26.05,69.06,43.28,57.65,0,1,1
22.63,75.99,48.7,224.13,0,0,1
22.45,76.24,60.65,19.33,0,1,0
17.75,99.17,79.68,0.0,0,1,0
26.87,64.79,35.06,25.16,0,1,1
20.86,84.22,84.95,0.0,0,1,0
32.44,67.91,42.73,114.16,1,1,1
37.29,47.81,33.19,4104.89,1,0,1
28.52,66.18,44.0,587.25,0,0,1
24.58,79.0,66.17,116.28,0,1,0
24.87,77.26,50.27,0.0,0,1,0
32.7,60.01,39.29,3067.5,1,0,1
33.82,46.07,36.54,2961.68,1,0,1
20.94,90.71,83.81,0.0,0,1,0
20.74,77.02,59.01,38.07,0,1,0
23.74,78.02,56.82,148.81,0,1,0
32.34,67.84,76.19,701.0,1,0,0
30.18,64.94,32.6,592.16,1,0,1
40.29,53.39,24.26,4868.48,1,0,1
24.07,73.6,53.06,43.45,0,1,0
26.86,62.64,48.91,162.54,0,1,1
39.76,53.83,26.56,3860.55,1,0,1
35.13,50.64,45.68,3802.81,1,0,1
32.41,65.46,48.26,1642.78,1,0,1
17.81,96.34,86.76,63.17,0,1,0
31.79,71.37,67.71,787.73,1,0,0
31.35,59.26,48.6,118.63,1,1,1
37.82,46.02,29.43,3576.73,1,0,1
40.04,50.35,36.13,3635.93,1,0,1
35.07,62.95,37.67,2446.95,1,0,1
24.0,77.02,59.31,0.0,0,1,0
38.16,46.48,23.66,4570.79,1,0,1
31.01,70.96,50.4,0.0,1,1,0
20.81,94.42,80.58,0.0,0,1,0
30.65,70.41,35.12,0.0,1,1,1
24.3,79.7,64.5,0.0,0,1,0
25.17,79.19,63.72,327.84,0,0,0
28.37,77.68,75.04,557.58,0,0,0
33.27,60.5,39.38,2381.11,1,0,1
20.14,90.11,84.75,30.4,0,1,0
29.75,58.47,41.21,42.13,0,1,1
28.24,63.8,54.74,198.91,0,1,0
23.34,74.38,59.26,204.6,0,0,0
25.51,61.91,47.56,44.88,0,1,1
26.31,80.44,45.01,731.91,0,0,1
26.83,80.52,45.76,0.0,0,1,1
31.22,73.08,63.98,893.58,1,0,0
37.8,57.86,26.84,3450.74,1,0,1
31.92,69.9,44.81,2308.09,1,0,1
27.62,69.89,47.69,148.37,0,1,1
35.25,64.27,29.55,3084.02,1,0,1
27.24,67.55,46.97,0.0,0,1,1
29.46,63.34,44.52,1640.91,0,0,1
33.06,61.81,45.26,2968.37,1,0,1
20.1,87.65,83.64,140.88,0,1,0
25.77,83.43,69.96,486.18,0,0,0
20.77,91.04,80.78,0.0,0,1,0
34.6,56.11,43.29,3673.18,1,0,1
36.95,59.45,37.59,3260.2,1,0,1
27.61,64.52,41.08,76.85,0,1,1
32.42,61.8,41.2,2451.5,1,0,1
28.65,73.93,69.9,551.3,0,0,0
36.4,53.36,31.98,4143.62,1,0,1
22.95,85.52,81.69,9.14,0,1,0
30.76,72.55,65.77,815.04,1,0,0
17.43,96.42,89.05,0.0,0,1,0
19.73,95.64,85.95,39.34,0,1,0
23.44,77.29,53.07,25.62,0,1,0
26.51,67.21,42.26,0.0,0,1,1
37.62,45.92,33.15,3992.56,1,0,1
19.89,86.52,89.49,77.8,0,1,0
23.87,79.96,57.89,0.0,0,1,0
29.55,64.45,44.14,0.0,0,1,1
26.74,80.66,56.08,254.35,0,0,0
29.94,71.31,41.53,1342.38,0,0,1
37.25,45.98,33.53,4331.79,1,0,1
34.79,51.65,43.26,2746.9,1,0,1
32.61,71.2,67.27,601.14,1,0,0
23.27,81.79,55.49,0.0,0,1,0
19.99,89.51,87.52,0.0,0,1,0
19.04,91.52,81.96,100.54,0,1,0
21.9,72.88,56.01,364.76,0,0,0
31.01,58.93,52.83,2426.63,1,0,0
38.11,66.32,34.93,2315.8,1,0,1
25.73,77.99,56.68,267.82,0,0,0
27.46,72.12,52.09,984.74,0,0,0
22.46,79.74,68.7,6.23,0,1,0
23.39,68.09,55.76,536.57,0,0,0
26.89,73.92,63.25,612.04,0,0,0
25.03,77.81,63.06,0.0,0,1,0
26.13,62.76,47.68,321.21,0,0,1
39.31,38.63,26.99,4798.59,1,0,1
28.28,68.49,52.92,36.56,0,1,0
26.81,63.94,39.15,0.0,0,1,1
20.93,87.89,89.13,0.0,0,1,0
25.17,77.18,45.8,0.0,0,1,1
34.58,62.5,37.89,2296.44,1,0,1
21.36,89.19,85.59,74.24,0,1,0
18.19,95.01,88.04,75.57,0,1,0
21.63,73.51,56.35,0.0,0,1,0
25.83,78.83,63.97,0.0,0,1,0
25.57,79.74,57.15,52.29,0,1,0
25.38,76.72,78.48,247.2,0,0,0
27.65,63.8,50.07,178.67,0,1,0
32.93,70.49,43.59,1880.5,1,0,1
23.73,79.34,55.21,16.57,0,1,0
40.2,56.49,34.53,4421.18,1,0,1
23.52,95.13,85.81,141.18,0,1,0
27.24,65.51,38.62,129.76,0,1,1
37.39,47.09,14.5,4549.31,1,0,1
30.7,65.98,38.01,556.25,1,0,1
29.04,65.23,42.07,32.31,0,1,1
34.9,53.82,41.12,3627.05,1,0,1
32.07,59.67,43.73,2470.38,1,0,1
21.84,96.53,81.29,0.0,0,1,0
29.97,79.64,47.16,1424.61,0,0,1
29.77,68.34,39.79,0.0,0,1,1
33.72,64.76,25.29,2273.15,1,0,1
30.08,64.87,37.53,368.8,1,0,1
28.72,71.75,48.37,0.0,0,1,1
30.73,72.5,62.96,823.65,1,0,0
29.7,65.36,47.7,0.0,0,1,1
25.95,78.99,55.28,0.0,0,1,0
22.1,74.62,61.77,32.24,0,1,0
24.06,77.9,58.72,344.2,0,0,0
24.65,71.9,64.95,138.65,0,1,0
21.11,93.65,93.21,6.98,0,1,0
20.5,67.06,54.74,129.59,0,1,0
38.48,39.7,28.57,4832.11,1,0,1
38.69,44.38,28.82,4657.69,1,0,1
31.16,72.48,63.55,914.11,1,0,0
29.18,65.83,44.09,0.0,0,1,1
27.28,67.64,39.27,112.32,0,1,1
25.21,77.68,59.12,559.36,0,0,0
32.49,67.9,46.2,1621.86,1,0,1
28.87,69.65,50.99,1199.95,0,0,0
30.13,73.28,42.21,1670.06,1,0,1
25.39,77.64,50.98,558.08,0,0,0
19.64,92.82,84.8,0.0,0,1,0
23.87,80.25,45.46,86.46,0,1,1
19.66,91.57,90.55,0.0,0,1,0
26.45,82.66,82.32,464.58,0,0,0
26.32,76.16,45.23,138.12,0,1,1
38.37,52.24,30.66,3750.1,1,0,1
34.14,53.2,40.8,2882.37,1,0,1
32.04,80.38,64.22,642.94,1,0,0
24.68,84.33,75.69,127.58,0,1,0
36.82,50.34,27.48,4554.32,1,0,1
24.64,73.96,56.03,0.0,0,1,0
39.59,43.17,27.81,5000.0,1,0,1
22.15,92.77,85.39,123.56,0,1,0
28.76,68.07,59.29,761.5,0,0,0
26.56,80.28,71.08,475.81,0,0,0
34.58,71.35,61.57,732.18,1,0,0
25.9,82.17,61.38,174.86,0,1,0
22.0,80.59,70.43,0.0,0,1,0
39.36,50.64,18.15,4704.78,1,0,1
35.04,48.33,39.17,2367.55,1,0,1
23.41,69.09,51.84,547.74,0,0,0
40.64,49.94,27.69,4631.03,1,0,1
26.92,62.87,56.72,46.34,0,1,0
23.58,74.69,55.53,0.0,0,1,0
21.3,92.9,83.06,81.41,0,1,0
27.29,84.75,63.57,352.35,0,0,0
24.93,71.47,58.66,3.15,0,1,0
33.68,48.23,31.23,3798.9,1,0,1
41.25,40.0,27.05,4584.33,1,0,1
19.86,84.94,87.74,193.56,0,1,0
27.41,73.15,57.42,0.0,0,1,0
38.14,41.34,21.78,4286.42,1,0,1
28.66,66.8,46.26,107.14,0,1,1
33.86,66.97,45.55,1964.33,1,0,1
27.18,55.73,40.91,18.84,0,1,1
30.91,77.06,41.85,759.57,1,0,1
27.95,62.25,51.62,0.0,0,1,0
32.39,72.5,44.08,1565.31,1,0,1
19.19,86.96,82.36,109.25,0,1,0
26.66,64.05,46.11,162.21,0,1,1
24.06,76.35,50.31,61.15,0,1,0
26.17,69.13,36.11,0.0,0,1,1
35.68,66.98,25.45,2265.8,1,0,1
28.0,70.0,49.27,0.0,0,1,1
22.4,73.71,58.17,0.0,0,1,0
36.83,62.29,33.5,2370.9,1,0,1
38.1,52.14,25.62,3855.65,1,0,1
20.7,90.6,86.82,176.95,0,1,0
30.19,58.31,48.45,1009.86,1,0,1
39.12,52.5,28.61,3946.32,1,0,1
30.96,72.89,75.53,550.07,1,0,0
34.16,55.67,43.53,3952.73,1,0,1
24.34,75.32,52.75,0.0,0,1,0
26.39,77.3,57.49,620.01,0,0,0
35.14,55.11,35.63,2347.67,1,0,1
24.14,75.72,66.13,459.81,0,0,0
27.67,56.81,48.55,0.0,0,1,1
31.77,68.33,36.92,2002.09,1,0,1
38.26,52.78,29.67,4288.3,1,0,1
30.55,73.08,71.8,564.91,1,0,0
30.1,65.1,30.0,90.55,1,1,1
22.44,82.94,52.55,0.0,0,1,0
34.28,63.46,49.45,2707.12,1,0,1
27.57,77.51,39.03,637.69,0,0,1
33.12,61.87,40.6,1947.85,1,0,1
28.57,56.38,34.5,1262.81,0,0,1
28.96,59.0,44.77,82.35,0,1,1
28.88,67.17,48.9,0.0,0,1,1
22.59,73.09,69.2,61.41,0,1,0
24.05,79.56,54.01,13.59,0,1,0
25.96,75.06,57.73,425.78,0,0,0
26.41,73.24,61.48,390.71,0,0,0
29.24,77.19,44.99,957.26,0,0,1
34.32,55.19,35.55,3522.15,1,0,1
25.44,71.72,41.52,0.0,0,1,1
33.06,54.43,34.43,1141.5,1,0,1
26.98,66.54,49.52,0.0,0,1,1
28.14,68.3,45.84,0.0,0,1,1
29.84,60.44,57.84,0.0,0,1,0
41.46,51.48,17.21,4819.83,1,0,1
37.76,54.29,22.4,4416.45,1,0,1
27.53,74.02,44.69,1111.32,0,0,1
27.5,72.47,54.55,944.21,0,0,0
37.01,43.68,33.39,4109.62,1,0,1
30.1,71.9,48.92,1488.1,1,0,1
28.52,71.35,44.5,30.25,0,1,1
34.32,68.4,47.51,2029.2,1,0,1
21.67,94.82,87.09,0.0,0,1,0
39.33,44.71,34.42,4423.02,1,0,1
32.24,58.08,40.71,1892.25,1,0,1
32.96,59.33,41.02,1020.6,1,0,1
34.68,65.61,37.24,2566.0,1,0,1
31.36,64.88,28.63,1829.24,1,0,1
41.29,51.33,26.37,4800.13,1,0,1
27.7,66.72,50.56,0.0,0,1,0
18.75,89.02,81.4,0.0,0,1,0
29.84,68.8,50.92,0.0,0,1,0
35.62,59.39,49.44,3568.83,1,0,1
36.53,51.79,25.33,4193.17,1,0,1
34.04,54.05,28.07,2790.01,1,0,1
22.45,67.31,64.58,96.51,0,1,0
29.28,64.5,52.11,70.49,0,1,0
38.64,51.48,32.35,4928.93,1,0,1
23.28,85.26,57.19,0.0,0,1,0
19.78,93.07,90.35,171.48,0,1,0
23.54,87.15,49.63,123.16,0,1,1
28.28,62.87,53.76,124.72,0,1,0
35.29,58.99,35.05,2433.3,1,0,1
38.02,46.55,18.83,5000.0,1,0,1
24.27,68.95,47.81,946.03,0,0,1
21.82,81.26,51.56,0.0,0,1,0
36.87,51.1,32.39,3560.23,1,0,1
37.96,50.19,32.25,3490.81,1,0,1
22.98,88.31,75.94,193.79,0,1,0
34.84,49.99,40.57,3726.13,1,0,1
25.46,68.74,47.46,160.45,0,1,1
27.79,64.52,36.71,121.47,0,1,1
29.71,58.64,48.35,3017.62,0,0,1
33.4,74.18,68.29,737.21,1,0,0
27.79,68.68,50.44,0.0,0,1,0
27.88,62.46,37.96,0.0,0,1,1
36.28,49.34,24.78,3614.8,1,0,1
27.74,62.59,48.36,66.39,0,1,1
27.62,62.03,45.42,0.0,0,1,1
33.93,64.5,50.49,2437.09,1,0,0
20.61,95.98,84.78,0.0,0,1,0
25.35,79.46,51.27,86.98,0,1,0
34.92,68.35,33.27,1633.48,1,0,1
36.28,52.45,33.69,2917.16,1,0,1
32.37,68.49,42.07,2218.72,1,0,1
23.27,66.43,59.77,0.0,0,1,0
26.76,76.09,52.41,280.28,0,0,0
31.85,62.36,52.94,0.0,1,1,0
28.94,62.73,46.78,77.09,0,1,1
26.58,71.06,56.7,1419.6,0,0,0
28.19,59.64,51.68,1890.63,0,0,0
22.81,70.83,61.19,0.0,0,1,0
20.16,86.18,92.86,0.0,0,1,0
35.71,56.57,34.6,2949.76,1,0,1
35.79,63.55,46.26,2777.8,1,0,1
22.4,94.74,84.26,6.21,0,1,0
36.99,61.71,31.6,2413.02,1,0,1
22.82,83.25,60.32,0.0,0,1,0
35.37,60.32,45.36,2304.85,1,0,1
26.85,78.46,56.21,450.77,0,0,0
27.38,71.83,43.87,0.49,0,1,1
31.62,69.03,38.1,1635.22,1,0,1
31.43,78.48,38.11,1644.07,1,0,1
37.15,63.98,46.15,2671.62,1,0,1
30.24,62.07,45.5,0.0,1,1,1
22.32,75.81,63.63,33.46,0,1,0
18.81,93.22,79.65,8.66,0,1,0
27.59,78.24,80.59,337.93,0,0,0
26.58,77.55,53.8,271.47,0,0,0
24.02,67.77,59.64,829.53,0,0,0
28.43,71.32,51.12,1468.35,0,0,0
21.69,71.23,62.82,0.0,0,1,0
26.85,83.85,81.05,355.14,0,0,0
22.9,80.17,53.74,56.11,0,1,0
22.15,73.92,67.29,112.45,0,1,0
22.93,77.95,56.79,0.0,0,1,0
26.64,77.53,46.92,898.79,0,0,1
26.68,64.26,45.69,0.0,0,1,1
22.64,75.8,60.32,107.54,0,1,0
